page_num,page_url,viewer_url,title,status
437,https://www.yiqifuwu.com/standard/437.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250305/1741141155760398.pdf,GB/T 17794-2021 柔性泡沫橡塑绝热制品,success
438,https://www.yiqifuwu.com/standard/438.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250305/1741146110631358.pdf,GB/T 17626.21-2014 电磁兼容　试验和测量技术　混波室试验方法,success
439,https://www.yiqifuwu.com/standard/439.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250305/1741146767920183.pdf,GB/T 16422.1-2019 塑料　实验室光源暴露试验方法　第1部分：总则,success
440,https://www.yiqifuwu.com/standard/440.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250305/1741155970817483.pdf,GB/T 3810.3-2016 陶瓷砖试验方法　第3部分：吸水率、显气孔率、表观相对密度和容重的测定,success
441,https://www.yiqifuwu.com/standard/441.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250305/1741157537855791.pdf,GB/T 2406.2-2009 塑料　用氧指数法测定燃烧行为　第2部分：室温试验,success
442,https://www.yiqifuwu.com/standard/442.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250305/1741159147350239.pdf,GB/T 40872-2021 塑料　聚乙烯泡沫试验方法,success
443,https://www.yiqifuwu.com/standard/443.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250305/1741164462349918.pdf,GB/T 39560.12-2024 电子电气产品中某些物质的测定　第12部分：气相色谱-质谱法同时测定聚合物中的多溴联苯、多溴二苯醚和邻苯二甲酸酯,success
444,https://www.yiqifuwu.com/standard/444.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250307/1741312414113913.pdf,GB/T 23307-2023 家用和类似用途地面插座,success
445,https://www.yiqifuwu.com/standard/445.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250307/1741312961758944.pdf,GB/T 16597-2019 冶金产品分析方法　X射线荧光光谱法通则,success
446,https://www.yiqifuwu.com/standard/446.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250307/1741333122614051.pdf,GB/T 16422.2-2022 塑料　实验室光源暴露试验方法　第2部分：氙弧灯,success
447,https://www.yiqifuwu.com/standard/447.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250307/1741334150613611.pdf,GB/T 10802-2023 通用软质聚氨酯泡沫塑料,success
448,https://www.yiqifuwu.com/standard/448.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250307/1741334556369048.pdf,GB/T 12190-2021 电磁屏蔽室屏蔽效能的测量方法,success
449,https://www.yiqifuwu.com/standard/449.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250307/1741335790376334.pdf,GB/T 6113.104-2021 无线电骚扰和抗扰度测量设备和测量方法规范　第1-4部分：无线电骚扰和抗扰度测量设备　辐射骚扰测量用天线和试验场,success
450,https://www.yiqifuwu.com/standard/450.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250307/1741336156367908.pdf,GB/T 6113.101-2021 无线电骚扰和抗扰度测量设备和测量方法规范　第1-1部分：无线电骚扰和抗扰度测量设备　测量设备,success
451,https://www.yiqifuwu.com/standard/451.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250310/1741568159137761.pdf,JJF 1914-2021 金相显微镜校准规范,success
452,https://www.yiqifuwu.com/standard/452.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742799455226055.pdf,GB/T 4074.4-2024 绕组线试验方法　第4部分：化学性能,success
453,https://www.yiqifuwu.com/standard/453.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742799755770859.pdf,GB/T 4074.5-2024 绕组线试验方法　第5部分：电性能,success
454,https://www.yiqifuwu.com/standard/454.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742350400483333.pdf,JJF 1005-2016 标准物质通用术语和定义,success
455,https://www.yiqifuwu.com/standard/455.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742799155764703.pdf,GB/T 3785.1-2023 电声学　声级计　第1部分：规范,success
456,https://www.yiqifuwu.com/standard/456.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742798903434531.pdf,GB/T 2054-2023 镍及镍合金板,success
457,https://www.yiqifuwu.com/standard/457.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742798773779134.pdf,GB/T 230.2-2022 金属材料　洛氏硬度试验　第2部分：硬度计及压头的检验与校准,success
458,https://www.yiqifuwu.com/standard/458.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742798154575062.pdf,GB/T 43860.1220-2024 触摸和交互显示　第12-20部分：触摸显示测试方法　多点触摸性能,success
459,https://www.yiqifuwu.com/standard/459.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742351093619953.pdf,JJF 1011-2006 力值与硬度计量术语及定义,success
460,https://www.yiqifuwu.com/standard/460.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742797580899651.pdf,GB/T 43860.1210-2024 触摸和交互显示　第12-10部分：触摸显示测试方法　触摸和电性能,success
461,https://www.yiqifuwu.com/standard/461.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742351469105772.pdf,JJF 1023-1991 常用电学计量名词术语(试行),success
462,https://www.yiqifuwu.com/standard/462.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250322/1742626217100827.pdf,DB 1504/T2002-2022 地下管线探测及信息系统建设规范,success
463,https://www.yiqifuwu.com/standard/463.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742797290249749.pdf,GB/T 42207.5-2022 电子设备用连接器　产品要求　矩形连接器　第5部分：额定电压直流250 V额定电流30 A卡扣锁紧可重复接线电源连接器详细,success
464,https://www.yiqifuwu.com/standard/464.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742797115194889.pdf,GB/T 41078-2021 建筑防水材料有害物质试验方法,success
465,https://www.yiqifuwu.com/standard/465.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742797421253048.pdf,GB/T 43254-2023 电动汽车用驱动电机系统功能安全要求及试验方法,success
466,https://www.yiqifuwu.com/standard/466.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=,JJF 1051-2009 计量器具命名与分类编码,success
467,https://www.yiqifuwu.com/standard/467.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742352621473230.pdf,JJF 1057-1998 数字存储示波器校准规范,success
468,https://www.yiqifuwu.com/standard/468.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742796978149965.pdf,GB/T 40890-2021 教学用玻璃仪器一般质量要求和试验方法,success
469,https://www.yiqifuwu.com/standard/469.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742353045959975.pdf,JJF 1064-2024 坐标测量机校准规范,success
470,https://www.yiqifuwu.com/standard/470.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742796814525330.pdf,GB/T 39572.1-2020 并网双向电力变流器　第1部分：通用要求,success
471,https://www.yiqifuwu.com/standard/471.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742796536985004.pdf,GB/T 33643-2022 无损检测　声发射泄漏检测方法,success
472,https://www.yiqifuwu.com/standard/472.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742796305438754.pdf,GB/T 27476.2-2014 检测实验室安全　第2部分：电气因素,success
473,https://www.yiqifuwu.com/standard/473.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742796125824093.pdf,GB/T 26497-2022 电子天平,success
474,https://www.yiqifuwu.com/standard/474.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742353764360535.pdf,JJF 1112-2003 计量检测体系确认规范,success
475,https://www.yiqifuwu.com/standard/475.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742795907138909.pdf,GB/T 23718.7-2022 机器状态监测与诊断　人员资格与人员评估的要求　第7部分：热成像,success
476,https://www.yiqifuwu.com/standard/476.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742353994894880.pdf,JJF 1150-2006 光电探测器相对光谱响应度校准规范,success
477,https://www.yiqifuwu.com/standard/477.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742354543760914.pdf,JJF 1013-1989 磁学计量常用名词术语及定义(试行),success
478,https://www.yiqifuwu.com/standard/478.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742355087378068.pdf,JJG 1046-94 金属电阻应变计的工作特性技术规范,success
479,https://www.yiqifuwu.com/standard/479.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742795697720841.pdf,GB/T 21671-2018 基于以太网技术的局域网(LAN)系统验收测试方法,success
480,https://www.yiqifuwu.com/standard/480.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742787875813241.pdf,GB/T 19964-2024 光伏发电站接入电力系统技术规定,success
481,https://www.yiqifuwu.com/standard/481.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742787675187999.pdf,GB/T 19652-2023 放电灯(荧光灯除外)　安全规范,success
482,https://www.yiqifuwu.com/standard/482.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742787466303373.pdf,GB/T 17626.8-2006 电磁兼容　试验和测量技术　工频磁场抗扰度试验,success
483,https://www.yiqifuwu.com/standard/483.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742787280245170.pdf,GB/T 17465.6-2022 家用和类似用途器具耦合器　第3部分：标准活页和量规,success
484,https://www.yiqifuwu.com/standard/484.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742364802312233.pdf,JJF 1187-2008 热像仪校准规范,success
485,https://www.yiqifuwu.com/standard/485.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742786930174904.pdf,GB/T 16944-2009 电子工业用气体　氮,success
486,https://www.yiqifuwu.com/standard/486.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742365068636432.pdf,JJF 1202-2008 驻极体传声器校准规范,success
487,https://www.yiqifuwu.com/standard/487.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742365214890345.pdf,JJF 1203-2008 电声产品(扬声器类)功率寿命试验仪校准规范,success
488,https://www.yiqifuwu.com/standard/488.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742786191840164.pdf,GB/T 15934-2008 电器附件　电线组件和互连电线组件,success
489,https://www.yiqifuwu.com/standard/489.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742785689116582.pdf,GB/T 14885-2022 固定资产等资产基础分类与代码,success
490,https://www.yiqifuwu.com/standard/490.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742785480794452.pdf,GB/T 13539.1-2015 低压熔断器　第1部分：基本要求,success
491,https://www.yiqifuwu.com/standard/491.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742785251435485.pdf,GB/T 12604.7-2021 无损检测　术语　泄漏检测,success
492,https://www.yiqifuwu.com/standard/492.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742365837520199.pdf,JJF 1234-2018 呼吸机校准规范,success
493,https://www.yiqifuwu.com/standard/493.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742785046423045.pdf,GB/T 10592-2023 高低温试验箱技术条件,success
494,https://www.yiqifuwu.com/standard/494.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742366483536898.pdf,JJF 1261.3-2017 家用电磁灶能源效率计量检测规则,success
495,https://www.yiqifuwu.com/standard/495.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742366612167714.pdf,JJF 1261.5-2022 电饭锅能源效率计量检测规则,success
496,https://www.yiqifuwu.com/standard/496.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742367018661557.pdf,JJF 1261.10-2023 家用和类似用途微波炉能源效率计量检测规则,success
497,https://www.yiqifuwu.com/standard/497.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742367133815028.pdf,JJF 1261.18-2017 交流接触器能源效率计量检测规则,success
498,https://www.yiqifuwu.com/standard/498.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742784856652279.pdf,GB/T 10125-2021 人造气氛腐蚀试验　盐雾试验,success
499,https://www.yiqifuwu.com/standard/499.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742367472372951.pdf,JJF 1261.27-2022 投影机能源效率计量检测规则,success
500,https://www.yiqifuwu.com/standard/500.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742784653388154.pdf,GB/T 5170.18-2022 环境试验设备检验方法　第18部分：温度/湿度组合循环试验设备,success
501,https://www.yiqifuwu.com/standard/501.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742782338622226.pdf,GB/T 5095.2-1997 电子设备用机电元件　基本试验规程及测量方法　第2部分：一般检查、电连续性和接触电阻测试、绝缘试验和电压应力试验,success
502,https://www.yiqifuwu.com/standard/502.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742782096317122.pdf,GB/T 5095.1-1997 电子设备用机电元件　基本试验规程及测量方法　第1部分：总则,success
503,https://www.yiqifuwu.com/standard/503.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742368152958165.pdf,JJF 1284-2011 交直流电表校验仪校准规范,success
504,https://www.yiqifuwu.com/standard/504.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742781896921634.pdf,GB/T 4851-2014 胶粘带持粘性的试验方法,success
505,https://www.yiqifuwu.com/standard/505.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742781372358924.pdf,GB/T 4677-2002 印制板测试方法,success
506,https://www.yiqifuwu.com/standard/506.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742368786592468.pdf,JJF 1294-2011 超声探伤仪换能器校准规范,success
507,https://www.yiqifuwu.com/standard/507.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742368924286057.pdf,JJF 1296.1-2011 静力单轴试验机型式评价大纲　第1部分：电子式万能试验机,success
508,https://www.yiqifuwu.com/standard/508.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742781041276682.pdf,GB/T 4074.3-2024 绕组线试验方法　第3部分：机械性能,success
509,https://www.yiqifuwu.com/standard/509.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742780853617488.pdf,GB/T 4074.2-2024 绕组线试验方法　第2部分：尺寸测量,success
510,https://www.yiqifuwu.com/standard/510.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742780680197809.pdf,GB/T 4074.1-2024 绕组线试验方法　第1部分：一般规定,success
511,https://www.yiqifuwu.com/standard/511.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742369864471146.pdf,JJF 1339-2012 电声测试仪校准规范,success
512,https://www.yiqifuwu.com/standard/512.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742370093907818.pdf,JJF 1375-2024 机动车发动机转速测量仪校准规范,success
513,https://www.yiqifuwu.com/standard/513.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742370265957701.pdf,JJF 1384-2012 开口/闭口闪点测定仪校准规范,success
514,https://www.yiqifuwu.com/standard/514.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742780483430052.pdf,GB/T 3048.8-2007 电线电缆电性能试验方法　第8部分：交流电压试验,success
515,https://www.yiqifuwu.com/standard/515.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742371679536235.pdf,JJF 1387-2013 矢量示波器校准规范,success
516,https://www.yiqifuwu.com/standard/516.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742780254720653.pdf,GB/T 2900.70-2008 电工术语　电器附件,success
517,https://www.yiqifuwu.com/standard/517.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742780045544578.pdf,GB/T 2900.63-2003 电工术语　基础继电器,success
518,https://www.yiqifuwu.com/standard/518.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742779828563906.pdf,GB/T 2792-2014 胶粘带剥离强度的试验方法,success
519,https://www.yiqifuwu.com/standard/519.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742372500151206.pdf,JJF 1437-2013 示波器电压探头校准规范,success
520,https://www.yiqifuwu.com/standard/520.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742779577410276.pdf,GB/T 4722-2017 印制电路用刚性覆铜箔层压板试验方法,success
521,https://www.yiqifuwu.com/standard/521.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742779367286740.pdf,GB/T 9254.1-2021 信息技术设备、多媒体设备和接收机　电磁兼容　第1部分: 发射要求,success
522,https://www.yiqifuwu.com/standard/522.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742779162553856.pdf,GB 50699-2011 液压振动台基础技术规范,success
523,https://www.yiqifuwu.com/standard/523.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742778951551598.pdf,GB 50462-2015 数据中心基础设施施工及验收规范,success
524,https://www.yiqifuwu.com/standard/524.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742778724197803.pdf,GB 50174-2017 数据中心设计规范,success
525,https://www.yiqifuwu.com/standard/525.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250324/1742778100205492.pdf,GB 50034-2013 建筑照明设计标准,success
526,https://www.yiqifuwu.com/standard/526.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250322/1742634720775248.pdf,GB 43471-2023 光源　安全要求,success
527,https://www.yiqifuwu.com/standard/527.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250322/1742634455215709.pdf,GB 42296-2022 电动自行车用充电器安全技术要求,success
528,https://www.yiqifuwu.com/standard/528.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250322/1742633810680059.pdf,GB 42295-2022 电动自行车电气安全要求,success
529,https://www.yiqifuwu.com/standard/529.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250322/1742633233816538.pdf,GB 34914-2021 净水机水效限定值及水效等级,success
530,https://www.yiqifuwu.com/standard/530.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250322/1742633446879969.pdf,GB 39669-2020 牙刷及口腔器具安全通用技术要求,success
531,https://www.yiqifuwu.com/standard/531.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250322/1742633077386542.pdf,GB 30367-2013 牙科学　陶瓷材料,success
532,https://www.yiqifuwu.com/standard/532.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250322/1742632782498336.pdf,GB 19517-2023 国家电气设备安全技术规范,success
533,https://www.yiqifuwu.com/standard/533.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742376022851765.pdf,JJF 1637-2017 廉金属热电偶校准规范,success
534,https://www.yiqifuwu.com/standard/534.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742376123576851.pdf,JJF 1653-2017 电容式工程测量传声器校准规范,success
535,https://www.yiqifuwu.com/standard/535.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250322/1742632507117883.pdf,GB 14249.1-1993 电子衡器安全要求,success
536,https://www.yiqifuwu.com/standard/536.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250322/1742632280322149.pdf,GB 7000.1-2015 灯具　第1部分：一般要求与试验,success
537,https://www.yiqifuwu.com/standard/537.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742376997365367.pdf,JJF 1678-2017 射频和微波功率放大器校准规范,success
538,https://www.yiqifuwu.com/standard/538.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250322/1742631973747303.pdf,GB/T 20042.6-2024 质子交换膜燃料电池　第6部分：双极板特性测试方法,success
539,https://www.yiqifuwu.com/standard/539.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250322/1742631789847156.pdf,DY/T 6-2021 数字电影放映用还音设备技术要求和测量方法,success
540,https://www.yiqifuwu.com/standard/540.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742377339508419.pdf,JJF 1765-2019 紫外辐射照度计型式评价大纲,success
541,https://www.yiqifuwu.com/standard/541.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742377435708154.pdf,JJF 1766-2019 冷水机组能源效率计量检测规则,success
542,https://www.yiqifuwu.com/standard/542.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742377650617459.pdf,JJF 1799-2020 低压断路器动作特性试验台校准规范,success
543,https://www.yiqifuwu.com/standard/543.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742377747489529.pdf,JJF 1800-2020 气溶胶光度计校准规范,success
544,https://www.yiqifuwu.com/standard/544.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742377896920413.pdf,JJF 1804-2020 布拉格光纤光栅传感网络分析仪校准规范,success
545,https://www.yiqifuwu.com/standard/545.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742378006221492.pdf,JJF 1807-2020 光谱总辐射通量灯校准规范,success
546,https://www.yiqifuwu.com/standard/546.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250319/1742378107376448.pdf,JJF 1811-2020 纸张(板)耐破度仪校准规范,success
547,https://www.yiqifuwu.com/standard/547.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250320/1742432332274816.pdf,JJF 1931-2021 信号发生器校准规范,success
548,https://www.yiqifuwu.com/standard/548.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=,JJF 1829-2020 永磁材料磁性测量仪校准规范,success
549,https://www.yiqifuwu.com/standard/549.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250322/1742631600632584.pdf,DL/T 2346-2021 测量用互感器检定装置检定方法,success
550,https://www.yiqifuwu.com/standard/550.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250320/1742433277994534.pdf,JJF 1849-2020 微孔板化学发光分析仪校准规范,success
551,https://www.yiqifuwu.com/standard/551.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250320/1742433429411337.pdf,JJF 1853-2020 声强校准器校准规范,success
552,https://www.yiqifuwu.com/standard/552.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250320/1742433534911338.pdf,JJF 1856-2020 局部放电测试仪校准规范　第1部分：超声波法局部放电测试仪,success
553,https://www.yiqifuwu.com/standard/553.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250320/1742433646243201.pdf,JJF 1884-2020 10 kHz～100 MHz电磁场探头校准规范,success
554,https://www.yiqifuwu.com/standard/554.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250320/1742433771382598.pdf,JJF 1885-2020 射频与微波功率计校准规范,success
555,https://www.yiqifuwu.com/standard/555.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250320/1742433912970934.pdf,JJF 1886-2020 电场探头校准规范,success
556,https://www.yiqifuwu.com/standard/556.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250320/1742434041688173.pdf,JJF 1904-2021 差分式加速度传感器放大器校准规范,success
557,https://www.yiqifuwu.com/standard/557.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=,JJF 1905-2021 磁通计校准规范,success
558,https://www.yiqifuwu.com/standard/558.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250320/1742434420888384.pdf,JJF 1907-2021 环境空气在线监测气体分析仪校准规范,success
559,https://www.yiqifuwu.com/standard/559.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250320/1742434551687512.pdf,JJF 1918-2021 电容式加速度传感器校准规范,success
560,https://www.yiqifuwu.com/standard/560.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=,JJF 1939-2021 热式风速仪校准规范,success
561,https://www.yiqifuwu.com/standard/561.html,https://www.yiqifuwu.com/statics/js/pdf/web/viewer.html?file=/uploadfile/file/20250320/1742435015993357.pdf,JJF 1964-2022 卤素检漏仪校准规范,success
